sample,Noncoding,alpha_IIIa_secreted_candidate,alpha_IIIb,alpha_IIIc,alpha_IIIc_truncated,alpha_truncated,beta_IIIa_secreted_candidate,beta_IIIb,beta_IIIc,dominant_negative_candidate,ultrashort_truncated
CDS-aaQ1l1,14.158561,0.0,0.0,20.726613999999998,0.0,0.0,0.0,13.996967,9.802374,0.039755,0.304936
CDS-aaenqu,0.589937,0.0,0.041569,0.335934,0.0,0.0,0.0,0.111648,0.0,0.0,0.0
CDS-agEzAd,11.785415,0.0,0.007949,6.242012,0.0,0.0,0.0,0.613555,3.123112,0.0,0.0
CDS-akupZh,1.029401,0.0,0.0,1.849969,0.0,0.0,0.0,0.0,0.608441,0.0,0.0
CDS-amEBhC,30.40889,0.0,0.0,15.397003999999999,0.035471,0.0,0.0,1.580292,2.644416,0.0,0.342806
CDS-an6M45,1.614137,0.0,0.0,0.6871729999999999,0.0,0.0,0.0,0.0,0.01602,0.0,0.0
CDS-are6np,3.329073,0.0,0.0,1.587899,0.0,0.0,0.0,0.786199,0.37260400000000005,0.0,0.0
CDS-askYB6,24.381394,0.0,0.0,8.489132,0.0,0.0,0.0,1.871368,6.209280000000001,0.104389,1.286376
CDS-au7ddg,2.561566,0.0,0.0,0.472936,0.0,0.0,0.0,0.199192,0.664373,0.0,0.0
CDS-ayFY0f,0.0108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-b0xWOy,5.646204,0.0,0.0,1.064698,0.0,0.0,0.0,0.394886,1.459552,0.02707,0.0
CDS-b1PSNF,6.243605,0.0,0.0,2.425945,0.0,0.0,0.0,4.234872,5.718249999999999,0.0,1.93653
CDS-b1XWMR,1.604556,0.0,0.0,0.217509,0.0,0.0,0.0,0.081313,0.028786,0.0,0.280218
CDS-b4xvrP,0.214416,0.0,0.0,0.14451799999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-b68uiO,0.8768520000000001,0.0,0.0,0.260652,0.0,0.0,0.0,0.228369,0.180211,0.0,0.0
CDS-b9rO8A,37.222662,0.0,0.0,13.38079,0.218252,0.0,3.648815,2.26867,12.56303,0.0,7.947339
CDS-bAB6Gi,18.54318,0.0,0.0,8.459465,0.0,0.0,0.0,0.683205,2.593731,0.0,0.0
CDS-bAy5wJ,26.351369000000002,0.0,0.0,16.620878,0.0,0.0,0.0,9.96748,9.942446,0.0,0.104136
CDS-bBC0F1,50.977831,0.0,0.0,23.003741,0.0,0.0,0.0,0.0,3.046113,0.0,0.0
CDS-bBEcdP,0.869681,0.0,0.0,0.34300800000000004,0.0,0.0,0.0,0.0,0.17791,0.0,0.0
CDS-bDAGR0,15.766224,0.0,0.0,5.247716,0.0,0.0,0.0,1.137391,4.944016,0.0,0.0
CDS-bE9CMF,2.103743,0.0,0.135624,0.611765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-bGsZQx,26.687365,0.0,0.0,22.179902,0.0,0.215435,0.0,20.635429,29.164924999999997,0.0,4.173344
CDS-bLkch5,12.46059,0.0,0.0,4.099616,0.0,0.0,0.0,4.988421,12.253468,0.0,1.204123
CDS-bPyXp6,2.923785,0.0,0.0,2.475059,0.0,0.0,0.0,0.823797,0.945087,0.0,0.0
CDS-bSEKpp,83.271426,0.0,0.0,54.925383000000004,0.392242,0.093004,0.0,10.878617,41.819084,0.052029,11.159443999999999
CDS-bSJ858,1.718445,0.0,0.0,2.089894,0.0,0.0,0.0,0.0,0.9357690000000001,0.0,0.0
CDS-bSKl50,31.667206999999998,0.0,0.0,14.64118,0.0,0.0,0.0,5.695934,2.430544,0.0,0.0
CDS-bSiNuz,135.206037,0.0,0.108028,62.361986,0.131738,0.0,0.0,5.883115,8.700788,0.02436,0.0
CDS-bT3H5K,0.60866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363793,0.0,0.0
CDS-bTH4Pq,24.851944,0.0,0.0,6.864949000000001,0.064973,0.110832,0.0,2.370611,5.737712,0.0,0.152981
CDS-bU7wQb,0.758172,0.0,0.0,4.227252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-bVGOY6,13.944846,0.0,0.0,6.418965,0.0,0.0,0.0,0.936811,2.708508,0.0,0.751068
CDS-bZ21py,152.734161,0.0,0.0,75.05662,0.463075,0.090995,0.0,1.046124,1.5416720000000002,0.013371,0.223722
CDS-bZfbFY,0.045036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033453,0.0,0.0
CDS-ba8Ofn,8.031275,0.0,0.0,5.370312,0.0,0.0,0.0,0.0,0.335656,0.0,0.0
CDS-baG91z,0.058296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-beFmta,62.717403,0.0,0.0,16.882445,0.225669,0.0,1.79384,2.986534,20.125166999999998,0.088749,3.5841779999999996
CDS-bfFCrC,1.40904,0.0,0.0,0.668823,0.0,0.0,0.0,0.0,1.576486,0.0,0.0
CDS-bgLwOh,12.346737000000001,0.0,0.0,5.039281,0.0,0.0,0.0,9.261262,17.166787,0.0,2.916933
CDS-biXmpX,112.628315,0.0,0.0,34.184028,0.049727,0.0,12.855067,6.577852,29.971622,0.132359,6.452383
CDS-bkelUI,0.074242,0.0,0.0,0.040153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-bmH4HU,59.578953,0.0,0.015792,15.253154,0.040073,0.0,0.0,3.406536,10.462354999999999,0.093674,1.579349
CDS-bnOslW,67.46724999999999,0.0,0.0,22.743017000000002,0.626394,0.0,0.0,3.963885,24.110425,0.0,9.071611
CDS-bnlYf7,0.11063200000000001,0.0,0.0,0.12722299999999997,0.0,0.0,0.0,0.198527,0.266891,0.0,0.0
CDS-bokxLD,242.177643,0.0,0.0,135.225826,0.512585,0.0,0.0,0.0,1.206163,0.436492,0.0
CDS-bqX2CT,9.571954,0.0,0.0,8.136904,0.0,0.0,0.0,4.544805,3.44428,0.0,0.312523
CDS-br3Dhq,1.6579270000000002,0.0,0.0,0.072323,0.0,0.0,0.0,1.146963,0.426284,0.0,0.073807
CDS-bvbVw5,3.1726330000000003,0.0,0.0,0.272067,0.0,0.0,0.0,1.71458,3.5003830000000002,0.0,0.0
CDS-bvxGx1,0.739004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224563,0.0,0.0
CDS-by8tR8,144.841287,0.0,0.0,63.842853000000005,0.210608,0.0,0.0,56.220583,145.348181,0.067279,14.413515
CDS-c2HMlc,108.49694600000001,0.0,0.0,75.893558,0.194108,0.0,0.0,25.923908,47.457204999999995,0.0,3.1279000000000003
CDS-c2bgeI,28.965777,0.0,0.0,11.534489,0.0,0.0,0.0,4.169244,14.993387,0.0,6.936941
CDS-c38q18,37.648151999999996,0.0,0.0,25.820781,0.0,0.0,0.0,1.630354,0.0,0.0,0.043396
CDS-c6AfAM,50.091288,0.0,0.0,10.943862,0.0,0.0,0.0,42.765839,55.527057,0.0,3.101274
CDS-c9iPij,8.77611,0.0,0.0,3.208269,0.0,0.0,0.0,0.0,2.348145,0.0,1.98997
CDS-cCnOro,3.957877,0.0,0.0,1.246911,0.0,0.0,0.0,0.672683,0.297545,0.0,0.0
CDS-cEQZWm,5.2884519999999995,0.0,0.0,4.212121,0.0,0.0,0.0,3.42651,1.004403,0.0,0.110967
CDS-cI1QyB,0.787071,0.0,0.0,0.204541,0.0,0.0,0.0,0.525911,0.0,0.0,0.0
CDS-cJYiot,6.514842,0.0,0.0,0.7338819999999999,0.0,0.0,0.0,4.086928,3.642308,0.0,0.06917
CDS-cMmCoW,7.380399,0.0,0.0,2.378343,0.0,0.0,0.0,2.860958,14.143471,0.0,2.1340060000000003
CDS-cOgaVN,19.908050000000003,0.0,0.0,13.697843,0.0,0.0,0.0,0.911664,11.988665000000001,0.0,0.217069
CDS-cPzLk2,61.994476,0.0,0.0,22.783689000000003,0.642806,0.137659,0.0,1.456815,8.279807,0.040043,2.6950909999999997
CDS-cRRLwr,6.414816,0.0,0.0,4.556997,0.035331,0.0,0.0,9.520879,6.661804999999999,0.0,0.0
CDS-cSI5sa,24.591672,0.0,0.0,24.703585999999998,0.277353,0.0,0.0,12.752309,7.97972,0.122141,0.214827
CDS-cSlLVr,10.535733,0.0,0.0,7.811533999999999,0.049389,0.0,0.0,0.0,0.606761,0.029283,0.0
CDS-cT8EQ6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-cXUqqb,10.827531,0.0,0.0,0.734581,0.030001,0.0,0.0,5.025502,3.473349,0.0,0.076465
CDS-cYd5q4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-cbVEPh,18.31995,0.0,0.0,29.281797,0.0,0.0,0.0,6.483082,1.568769,0.0,0.164166
CDS-ceTgTZ,11.872978,0.0,0.0,3.197594,0.011424,0.0,0.0,0.0,4.050736,0.0,0.0
CDS-chxUMN,16.495784999999998,0.0,0.0,3.352219,0.041722,0.0,0.0,9.624256,8.073692999999999,0.069316,0.0
CDS-ci6rZD,11.459794,0.0,0.0,2.584705,0.0,0.0,0.0,8.796982,8.740021,0.0,0.205637
CDS-cjjhPL,0.104251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-ckf5PU,23.418373,0.0,0.0,14.347703000000001,0.127659,0.0,0.0,0.710572,0.335402,0.0,0.0
CDS-cmTItG,0.223619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092404,0.0,0.0
CDS-cmxi9N,68.57618099999999,0.0,0.0,33.095504,0.0,0.0,0.0,0.0,2.189326,0.074476,0.0
CDS-cnaNIZ,0.202393,0.0,0.0,0.036225,0.0,0.0,0.0,0.055324,0.0,0.0,0.0
CDS-cr25w2,0.745757,0.0,0.108168,0.039132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-csqPqv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-csua84,112.589855,0.0,0.0,65.845912,0.0,0.0,0.0,0.0,8.486377000000001,0.0,1.205153
CDS-cv68Ql,8.36593,0.720924,0.0,8.735037,0.266814,0.0,3.928955,0.0,1.503176,0.0,0.0
CDS-cw6t4W,1.198813,0.0,0.0,1.284134,0.0,0.0,0.0,1.582289,2.601595,0.090265,0.135698
CDS-cxI5xP,64.947141,0.0,0.0,27.521999000000005,0.189182,0.0,14.018811,4.425035,42.164049,0.0,14.430568
CDS-d5jYtH,26.703114,0.0,0.0,22.188535,0.0,0.215571,0.0,20.60605,29.189421,0.0,4.180498999999999
CDS-d9gS4A,65.49058600000001,0.0,0.0,25.146060999999996,0.412035,0.0,0.0,4.09586,9.23059,0.0,3.539413
CDS-d9o7Ib,19.392092,0.0,0.0,3.744772,0.0,0.0,0.0,2.867483,2.070328,0.0,0.0
CDS-dCC6so,15.514386,0.0,0.0,12.002127,0.366968,0.0,3.631795,0.0,2.18383,0.0,0.0
CDS-dCjJX8,1.392498,0.0,0.0,0.184305,0.0,0.0,0.0,0.521248,0.0,0.0,0.0
CDS-dF8gnY,12.086565,0.0,0.0,2.845272,0.0,0.0,0.0,9.850633,19.616145,0.0,0.0
CDS-dIZkEQ,37.518512,0.0,0.0,20.142946000000002,0.0,0.0,0.0,3.584242,2.088947,0.0,0.0
CDS-dJcH18,3.508156,0.0,0.0,2.030866,0.0,0.0,0.0,0.677056,0.033106,0.0,0.150018
CDS-dLv6LS,18.100135,0.0,0.0,14.579286999999999,0.0,0.0,0.0,0.0,0.966096,0.0,0.160259
CDS-dNky1i,28.356481,0.0,0.0,16.561073999999998,0.0,0.0,0.0,1.112211,0.533836,0.0,0.0
CDS-dOxHND,17.131033,0.0,0.0,4.972647,0.0,0.0,0.0,8.921271,0.60556,0.051188,0.0
CDS-dPwSk8,132.090901,0.0,0.0,45.122954,0.0,0.0,0.0,15.822955,46.655339000000005,0.103974,10.569552999999999
CDS-dQ7SVV,27.104941,0.0,0.0,9.423766999999998,0.0,0.0,0.0,2.365901,0.134677,0.008617,0.0
CDS-dTWklG,0.334724,0.0,0.016826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-dVkiGn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-dXCTGG,10.460782,0.0,0.0,4.149948,0.0,0.0,0.0,3.33915,9.087928,0.0,0.231811
CDS-dYSnaD,5.3166269999999995,0.0,0.0,1.7754189999999999,0.0,0.0,0.0,3.943831,1.0811300000000001,0.0,0.249989
CDS-dZLdpz,0.21770799999999998,0.0,0.0,0.136411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-datSpV,104.181217,0.122788,0.0,41.747367999999994,0.0,0.079074,0.0,5.369681,13.624086,0.045583,3.528622
CDS-dbGs49,42.434289,0.0,0.0,16.307727,0.077866,0.0,0.0,3.238303,4.246585,0.029944,0.0
CDS-dbJ6NK,90.883015,0.0,0.0,42.370948999999996,0.0,0.117167,0.0,6.610666,4.808697,0.0,0.0
CDS-dfRicJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-dgQlYN,11.690253,0.0,0.0,5.211607,0.0,0.0,0.0,0.0,3.16419,0.0,0.0
CDS-dhC4cP,6.479337,0.0,0.0,3.48434,0.0,0.0,0.0,4.224202,6.04167,0.0,0.0
CDS-dhhRfh,7.381060000000001,0.0,0.0,7.070425999999999,0.0,0.0,0.0,0.411747,0.0,0.0,0.152359
CDS-dhtSqx,23.592069,0.0,0.0,6.122178,0.0,0.0,0.0,1.532338,5.444618999999999,0.0,0.0
CDS-dl5O9f,73.27123900000001,0.0,0.0,27.909232000000003,0.0,0.0,0.0,0.0,13.133192000000001,0.0,5.744044
CDS-do1jOg,23.323738000000002,0.0,0.0,10.534949999999998,0.0,0.0,0.0,3.051236,1.543001,0.0,0.119916
CDS-doM1yu,95.39318700000001,0.0,0.072011,51.956036999999995,0.073472,0.0,0.0,4.443824,3.396118,0.0,2.114267
CDS-dpUsCx,22.204873,0.0,0.0,5.479883,0.0,0.160413,0.0,0.0,3.4424710000000003,0.0,1.56522
CDS-ds05Hz,3.5460309999999997,0.0,0.0,3.799866,0.129793,0.0,0.0,0.473414,0.28688,0.0,0.0
CDS-dtR4JE,206.526636,0.0,0.0,50.769611,0.468304,0.0,0.0,12.206387,12.821228999999999,0.034424,5.163155
CDS-dvicsM,106.873175,0.0,0.0,45.568677,0.731765,0.311229,16.330178,1.129895,4.326513,0.099002,0.72324
CDS-dwKKwU,64.49448,0.0,0.0,56.239549999999994,0.201263,0.0,0.0,70.60551,69.04942,0.0,26.312069
CDS-dwpTvV,19.579906,0.0,0.0,5.805128,0.0,0.176845,0.0,0.602468,8.832063999999999,0.0,1.37246
CDS-dxTTwR,0.358095,0.0,0.04602,0.141766,0.0,0.0,0.0,0.620053,0.220406,0.0,0.0
CDS-dxxp3l,0.963403,0.0,0.0,0.8954659999999999,0.0,0.0,0.0,0.0,0.240461,0.0,0.0
CDS-dycNPt,18.992968,0.0,0.0,10.785518,0.0,0.0,0.0,8.75112,16.05317,0.0,2.70725
CDS-dykNmH,44.505355,0.0,0.0,17.946189,0.094583,0.0,0.0,5.140083,18.238278,0.098186,3.98812
CDS-e03H7o,8.12785,0.0,0.0,5.864387000000001,0.128417,0.0,0.0,5.623283,4.787643,0.121998,0.238465
CDS-e0BQA3,0.14479,0.0,0.0,0.125957,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-e1m02P,40.405733,0.0,0.0,18.876467,0.271628,0.0,5.134387,2.023779,16.214971000000002,0.0,8.812155
CDS-e2dn9g,4.943249,0.0,0.0,1.5133400000000001,0.0,0.0,0.0,1.309906,0.678829,0.0,0.0
CDS-e4NFXf,0.137396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-e68nCH,73.75125899999999,0.0,0.0,34.975758000000006,0.038553,0.0,0.0,10.359454,23.122923,0.046084,1.81907
CDS-e9r9Aq,32.111345,0.066852,0.0,22.444486,0.075044,0.0,0.0,0.0,1.10618,0.0,0.0
CDS-eBlVAv,78.90933799999999,0.0,0.02277,12.845323,0.25376,0.03691,0.0,6.400356,8.307958000000001,0.0,0.47329
CDS-eDFXud,11.434926,0.0,0.0,4.414101,0.0,0.0,0.0,0.621739,1.469316,0.0,0.0
CDS-eH4zZM,4.171456,0.0,0.0,2.0724210000000003,0.0,0.0,0.0,3.498084,4.860995,0.0,0.128929
CDS-eJ3thb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-eLK3y1,14.116569,0.0,0.0,4.3302689999999995,0.0,0.0,0.0,0.551099,3.28268,0.0,0.529943
CDS-eLneu8,0.458669,0.0,0.0,0.37011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-eNDUlp,12.695844000000001,0.0,0.0,5.204938,0.0,0.0,0.0,0.395206,0.398111,0.0,0.0
CDS-eNUf4M,61.035013000000006,0.0,0.0,23.310902000000002,0.0,0.0,0.0,4.83435,6.034136999999999,0.024189,0.329668
CDS-eNfnIo,46.38038,0.0,0.0,21.860069,0.231545,0.0,0.0,1.921084,6.424905,0.0,0.0
CDS-eUCqH3,6.341235,0.0,0.0,2.715805,0.0,0.0,0.0,0.403394,0.276168,0.0,0.0
CDS-eUvbdN,187.198506,0.0,0.0,65.55503,0.236435,0.0,0.0,7.950743,33.587892000000004,0.0,6.401337
CDS-eaMPk2,124.341603,0.0,0.0,96.08613299999999,0.491757,0.0,0.0,68.636546,348.743222,0.061058,7.260958
CDS-ecmGyV,7.898929,0.0,0.0,3.002858,0.0,0.0,0.0,1.941312,7.715905,0.0,0.20579999999999998
CDS-ee5nih,12.624437,0.0,0.0,6.075387000000001,1.020136,0.0,0.0,9.700604,6.523702,0.0,0.0
CDS-egetjL,29.675134,0.0,0.0,10.551374,0.024101,0.0,0.0,1.430915,6.4619420000000005,0.0,3.7792909999999997
CDS-eixw0i,117.45026800000001,0.0,0.0,56.191382000000004,0.0,0.075578,0.0,7.166194,15.288773,0.0,0.0
CDS-ejdo6L,17.049073,0.0,0.0,18.258214,0.11747,0.0,0.0,27.276925,38.054112,0.0,7.383357
CDS-ejlAKO,36.088071,0.0,0.0,16.827799,0.193769,0.0,0.0,39.336779,51.010335999999995,0.0,1.883877
CDS-ekBkjG,0.39216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.284136,0.0,0.0
CDS-ekXHpZ,1.370992,0.0,0.0,0.6061340000000001,0.0,0.0,0.0,1.629583,1.3514059999999999,0.0,0.0
CDS-ekof0L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-ekq3ei,9.452023,0.0,0.0,8.830694999999999,0.107499,0.0,0.0,0.0,4.704455,0.0,1.602758
CDS-elQwPB,13.883408000000001,0.0,0.0,8.875779000000001,0.052629,0.0,0.0,15.527312,10.369382,0.034242,2.97571
CDS-emDMCD,56.471009,0.0,0.0,22.550155,0.0,0.0,0.0,0.959539,1.979109,0.0,0.0
CDS-en8uQg,23.164599,0.0,0.0,8.27845,0.0,0.0,0.0,0.824161,4.955154,0.0,1.097625
CDS-eniKHZ,11.809329,0.0,0.0,5.988817,0.019717,0.053801,0.0,5.00248,8.204174,0.0,0.654052
CDS-eoBfUL,1.020683,0.0,0.094423,0.289429,0.0,0.0,0.0,2.001465,0.074968,0.0,0.0
CDS-eoDTHJ,72.15328,0.0,0.0,45.087069,0.320132,0.0,0.0,2.901891,27.977252,0.201008,2.297637
CDS-ep5XRq,70.123154,0.0,0.0,72.11851300000001,0.0,0.0,0.0,5.055195,1.239692,0.0,0.298046
CDS-epPjtq,0.8801420000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.478976,0.0,0.0
CDS-epdA3m,7.130686000000001,0.0,0.086678,1.3880689999999998,0.0,0.0,0.0,3.768148,0.073224,0.0,0.0
CDS-erZAdV,1.320915,0.0,0.0,1.3612620000000002,0.0,0.0,0.0,1.176791,0.914095,0.0,0.0
CDS-esAJqT,0.367493,0.0,0.0,0.289508,0.0,0.0,0.0,0.0,0.23371,0.0,0.0
CDS-esFYxf,13.419920000000001,0.0,0.0,14.022707,0.046765,0.0,0.0,0.0,2.001251,0.0,0.0
CDS-esN11E,71.076478,0.0,0.014749,30.872170999999998,0.181702,0.0,0.0,1.016594,4.403573,0.0,2.331585
CDS-evE6w7,14.272936999999999,0.0,0.0,5.257149999999999,0.0,0.0,0.0,1.312604,2.888439,0.0,0.0
CDS-ewTn4G,0.884934,0.0,0.0,0.500207,0.0,0.0,0.0,0.618306,0.9250430000000001,0.0,0.0
CDS-ewr6FU,24.226142,0.0,0.0,16.698809,0.0,0.0,0.0,18.517362,22.342661,0.048043,0.0
CDS-f2dlKn,2.974539,0.0,0.094084,2.346397,0.0,0.0,0.0,0.707948,0.557679,0.0,0.0
CDS-f31b4w,31.335427,0.0,0.0,6.404659,0.0,0.0,0.0,18.685324,12.952875,0.171027,0.22068
CDS-f4JXdG,44.018195999999996,0.0,0.023066,15.292425,0.0,0.0,0.0,0.811742,0.128758,0.025853,0.0
CDS-f4jy0Q,19.395965,0.0,0.0,3.4393879999999997,0.0,0.0,0.0,11.598074,17.354225,0.0,2.412964
CDS-f5cfGK,7.483328,0.0,0.0,12.240508,0.025246,0.0,0.0,0.0,0.782195,0.0,0.0
CDS-f6ISUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-f6pNHh,0.008511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059846,0.0,0.0
CDS-f8kECh,7.477052,0.0,0.0,5.183861,0.0,0.126087,0.0,9.431191,13.369802000000002,0.0,0.209766
CDS-fAPZal,716.487151,0.0,0.0,323.35258200000004,0.796871,0.0,0.0,59.026194,60.887065,0.177514,5.661925
CDS-fAoiLf,78.09842,0.0,0.0,33.334039999999995,0.085584,0.0,0.0,0.0,25.354133,0.045887,4.501447000000001
CDS-fAtTIx,5.65576,0.0,0.051507,1.7662769999999999,0.0,0.0,0.0,3.898555,0.0,0.0,0.0
CDS-fBCF0D,0.20752299999999999,0.0,0.0,0.472269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-fC2d8I,44.017187,0.0,0.0,20.967221,0.0,0.0,0.0,33.822247,70.480428,0.0,4.708532
CDS-fCEBzo,84.884989,0.0,0.0,41.30822800000001,0.107845,0.282067,8.588192,1.803224,36.988866,0.0,13.004142000000002
CDS-fDaXxw,135.075063,0.0,0.0,68.200637,0.955106,0.0,0.0,4.422594,32.021744,0.034635,4.570498
CDS-fEj097,0.087506,0.0,0.0,0.106762,0.0,0.0,0.0,0.0,0.376549,0.0,0.0
CDS-fHU6x4,2.991254,0.0,0.0,2.089638,0.0,0.0,0.0,0.458492,0.9041399999999999,0.0,0.0
CDS-fJbEiL,65.638674,0.0,0.0,24.794466,0.0,0.0,5.840694,0.921911,5.919096,0.0,2.220031
CDS-fM1jr7,12.374181,0.0,0.0,6.6476690000000005,0.07854,0.0,0.0,0.641912,1.149996,0.0,0.504978
CDS-fN36yN,97.093461,0.0,0.0,19.799469,0.0,0.0,0.0,66.605648,59.661421000000004,0.0,1.7607160000000002
CDS-fNsKVP,33.794299,0.0,0.0,16.653744,0.0,0.0,0.0,2.649444,3.65309,0.0,0.0
CDS-fPJHQ7,28.472974999999998,0.0,0.0,14.21551,0.076574,0.0,0.0,0.0,4.4777510000000005,0.0,0.0
CDS-fPvRkH,49.492476,0.0,0.0,17.011279000000002,0.0,0.0,0.0,0.0,24.007222,0.0,2.346797
CDS-fQdEBQ,4.258136,0.0,0.0,0.770894,0.0,0.051518,0.0,3.424207,2.246022,0.0,0.0
CDS-fR4j8M,30.034487000000002,0.0,0.0,7.451261,0.035733,0.0,0.0,11.368529,41.414288,0.0,0.997865
CDS-fT1HOq,14.003667,0.0,0.0,6.023339,0.065053,0.0,0.0,0.824364,5.3078,0.0,2.549589
CDS-fTMmBU,25.843711,0.0,0.0,8.335578,0.105923,0.0,0.0,10.629788,29.16669,0.0,0.546076
CDS-fTcOmP,13.970213,0.0,0.0,4.697551,0.0,0.0,0.0,8.397117,13.663311,0.038222,0.908837
CDS-fVJsiQ,72.36813699999999,0.0,0.0,42.377231,0.082047,0.0,17.60571,1.774271,9.452833,0.0,0.0
CDS-fYJNcn,15.567443,0.0,0.0,9.513951,0.029763,0.037687,0.0,1.719396,9.423927,0.0,3.274123
CDS-fYt8lb,4.906676,0.0,0.0,2.907971,0.0,0.0,0.0,0.228582,4.053971000000001,0.0,0.0
CDS-fZ08aa,109.914208,0.0,0.0,53.056086,0.0,0.0,0.0,0.0,0.10683,0.081944,0.0
CDS-fZHT4X,62.207152,0.0,0.0,27.898802,0.0,0.0,0.0,3.775743,11.680047,0.0,4.377717
CDS-fb414i,13.744181,0.0,0.0,3.9459940000000002,0.0,0.0,0.0,0.529567,0.0,0.0,0.391252
CDS-fbyBEO,0.925072,0.0,0.0,1.7024499999999998,0.0,0.0,0.0,0.0,0.211047,0.0,0.0
CDS-fdMHzg,67.102034,0.0,0.006833,29.158442,0.018063,0.0,12.873381,1.937293,2.472928,0.0,0.420092
CDS-ffm102,17.883959,0.0,0.016369,15.504113,0.0,0.0,0.0,0.355425,1.30256,0.0,0.0
CDS-fgGEqB,27.735232,0.0,0.0,22.682076000000002,0.0,0.0,0.0,2.182621,6.147784,0.0,0.0
CDS-fhMoVY,9.412571,0.0,0.0,4.605066,0.0,0.0,0.0,1.39933,0.0,0.0,0.0
CDS-fhuadb,19.60017,0.0,0.0,7.5141670000000005,0.0,0.0,0.0,0.961725,5.024715,0.0,1.260476
CDS-fi1Wzx,7.713352,0.0,0.0,2.318756,0.0,0.0,0.0,3.735829,3.69192,0.0,0.0
CDS-fi49Tu,9.212462,0.0,0.0,6.759764,0.029445,0.0,0.0,4.631242,11.245655,0.037161,0.347375
CDS-fjy8oH,13.459651,0.0,0.032369,4.397132,0.0,0.0,0.0,1.759955,0.649017,0.0,0.0
CDS-fl1bP7,0.292396,0.0,0.0,0.222369,0.0,0.0,0.0,0.0,0.065375,0.0,0.0
CDS-fq9j2e,0.830758,0.0,0.0,1.316909,0.0,0.0,0.0,0.0,0.504601,0.0,0.0
CDS-frGYMF,20.193649,0.0,0.0,15.848159,0.141398,0.0,0.0,0.615632,1.260033,0.0,0.0
CDS-fsiMDW,413.742764,0.0,0.0,196.69017699999998,0.176553,0.0,52.743653,7.41687,13.387851,0.035753,3.27188
CDS-fssLSs,18.802934,0.0,0.0,19.780831,0.0,0.0,0.0,7.163378,2.84564,0.0,0.0
CDS-fxuQlC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-fyYnX8,53.29178,0.0,0.0,11.42774,0.033926,0.281658,0.0,34.133441,34.256347,0.0,8.010063
CDS-fzrj07,5.104298,0.0,0.0,3.3041889999999996,0.0,0.0,0.0,4.780801,5.764354,0.0,0.0
CDS-g0c4VC,25.139217,0.0,0.0,9.41853,0.0,0.0,0.0,21.511382,31.329739,0.029069,6.203291999999999
CDS-g3svg7,0.664195,0.0,0.0,0.208696,0.0,0.0,0.0,0.0,0.742585,0.0,0.0
CDS-g4QXEw,0.452335,0.0,0.0,0.519242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-g8Ocsw,58.840196999999996,0.0,0.00366,15.249545000000001,0.0,0.0,0.0,6.187945,8.685375,0.0,1.761073
CDS-gCevRZ,4.277957,0.0,0.0,2.004787,0.144857,0.0,0.0,0.581939,1.105157,0.0,0.0
CDS-gD5Qd0,0.604256,0.0,0.0,0.344817,0.0,0.0,0.0,1.020722,0.380231,0.0,0.0
